universe,family,config,regime,seconds,n_rejections,dev_n,dev_days,dev_net,dev_exp,dev_pf,dev_win,val_n,val_days,val_net,val_exp,val_exp_r,val_pf,val_win,val_ci95,val_p_le0,val_ex_best_trade,val_ex_best_day,val_windows_pos,val_windows_n,val_windows_with_trades,val_net_long,val_net_short,val_n_long,val_n_short,val_cost_share,val_maxdd,val_hold_min,devval_final_equity,devval_shadow_equity,devval_paused,devval_paused_at,devval_exposure,devval_acct_maxdd,trades_file,val_by_sym_net,val_syms_positive,is_base,trial_id,adv_val_exp,adv_val_net,adv_val_pf,gate_pf,gate_adverse,gate_windows,gate_sample,gate_ex_best,gates_passed
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",base,4.0,18.0,65,41.0,19.98651002973222,0.307484769688188,1.5582815049167358,0.5230769230769231,37,26.0,16.314474505069793,0.4409317433802647,0.4409317433802647,2.0554757442136813,0.5945945945945946,"[-0.1357297754310533, 1.2453705800334416]",0.076,8.171448612071105,8.171448612071105,2,3,3.0,17.242930690665037,-0.9284561855952458,22.0,15.0,0.0566020869660162,6.647141234913548,246.4116906653153,136.67503328408108,136.67503328408108,False,,0.1562915261167331,9.872902692646022,F4_channel_bo_18908481_base.parquet,"{'xyz:GOOGL': 8.54, 'xyz:META': 1.53, 'xyz:MU': -3.03, 'xyz:NVDA': -2.8, 'xyz:SNDK': 12.08}",3.0,,108,0.3980851127688216,14.7291491724464,1.984309159176576,True,True,True,True,True,5
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=15m)",base,3.9,18.0,56,41.0,12.962209739023647,0.2314680310539937,1.4142675014908814,0.5178571428571429,36,26.0,4.366196690101738,0.1212832413917149,0.1212832413917149,1.297037158469196,0.5555555555555556,"[-0.24245802401931707, 0.6108302788765402]",0.305,-1.5559672808294405,-1.5559672808294405,2,3,3.0,3.2897008336749445,1.0764958564267928,22.0,14.0,0.1162626590307142,6.132107319833083,251.75213392546297,105.73039101394446,118.17819793477553,True,2026-06-26 15:14:54.044421+00:00,0.1567003986507206,10.481492365779474,F4_channel_bo_77156677_base.parquet,"{'xyz:GOOGL': 6.31, 'xyz:META': -0.85, 'xyz:MU': -3.1, 'xyz:NVDA': -2.6, 'xyz:SNDK': 4.61}",2.0,,109,0.0807991441349884,2.9087691888595835,1.197764444252446,False,True,True,True,False,3
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",base,4.6,4.0,46,41.0,1.993267900516575,0.0433319108807951,1.149567297914315,0.4347826086956521,28,26.0,-0.8809046064561881,-0.0314608788020067,-0.0314608788020067,0.8545181752617732,0.5,"[-0.22652719679264288, 0.2026328285883176]",0.591,-2.5214976148711807,-2.5214976148711807,1,3,3.0,1.4738227578085117,-2.3547273642647,12.0,16.0,0.1152187505249774,2.1463793193976617,288.8917330529762,100.95048247101754,100.95048247101754,False,,0.1340079730144127,3.754116737864635,F4_channel_bo_47407902_base.parquet,"{'xyz:GOOGL': -1.04, 'xyz:MU': -0.44, 'xyz:NVDA': -0.25, 'xyz:SNDK': 0.86}",1.0,,110,-0.0366789350555793,-1.027010181556222,0.8285638950735297,False,False,False,False,False,0
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",base,4.6,2.0,45,41.0,1.9227390431251523,0.04272753429167,1.1302214401847357,0.5333333333333333,24,23.0,2.508225918828812,0.1045094132845338,0.1045094132845338,1.5320172026474943,0.5416666666666666,"[-0.16398823679527802, 0.3891897514278169]",0.247,0.8617617388886527,0.8617617388886527,3,3,3.0,4.545166740899512,-2.0369408220707004,12.0,12.0,0.0811354320658331,2.009719771924748,291.74878277777776,104.19090538544646,104.19090538544646,False,,0.1239905959317182,3.469797885256241,F4_channel_bo_42345932_base.parquet,"{'xyz:GOOGL': 1.79, 'xyz:MU': -0.8, 'xyz:NVDA': 0.26, 'xyz:SNDK': 1.27}",3.0,,111,0.0876979926031726,2.1047518224761426,1.4518855138130458,True,True,True,False,True,4
stocks,R,"R:channel_bo(atr_mult=1.5, n=8, tf=15m)",base,3.9,,76,,19.87059059741293,,1.4887984984890148,,47,,14.686020592497725,0.3124685232446324,,1.7959346286978166,0.4468085106382978,,,,,2,3,,,,,,,,,,,,,,,,,,False,120,,,,True,False,True,True,False,3
stocks,R,"R:channel_bo(atr_mult=1.5, n=16, tf=15m)",base,3.8,,59,,13.673690643617867,,1.3852999655910951,,35,,3.437238432972889,0.0982068123706539,,1.2164533701109432,0.5714285714285714,,,,,2,3,,,,,,,,,,,,,,,,,,False,121,,,,False,False,True,True,False,2
stocks,R,"R:channel_bo(atr_mult=1.0, n=12, tf=15m)",base,3.8,,79,,-5.174085296642351,,0.906966581119451,,39,,22.19067297556083,0.56899161475797,,2.452630930513631,0.5128205128205128,,,,,2,3,,,,,,,,,,,,,,,,,,False,122,,,,True,False,True,True,False,3
stocks,R,"R:channel_bo(atr_mult=2.0, n=12, tf=15m)",base,3.7,,66,,10.984478333327596,,1.334172245199513,,38,,1.5272152209798606,0.0401898742363121,,1.1089501231661665,0.5263157894736842,,,,,2,3,,,,,,,,,,,,,,,,,,False,123,,,,False,False,True,True,False,2
stocks,A,"A:agent_rule_consensus(max_hold_bars=32, require_trend_tf=True, rsi_hi=70, rsi_lo=30, score_threshold=2, sl_atr=2.0, tf_trend=1h, tp_atr=4.0)",base,5.4,17.0,77,41.0,-8.390056256109855,-0.1089617695598682,0.7913814939005492,0.4805194805194805,43,26.0,-0.5942441880102023,-0.013819632279307,-0.013819632279307,0.9560401906921692,0.5348837209302325,"[-0.23382886551875615, 0.2168270282706907]",0.564,-1.946664629071714,-2.721978043626353,1,3,3.0,0.3576400486165392,-0.9518842366267416,25.0,18.0,0.1420052304119768,4.906814379878841,205.96404723643408,91.46055738506368,91.33673805998016,True,2026-06-19 16:37:32.574765+00:00,0.1524072370438516,12.908997750807444,A_agent_rule_consensus_58704276_base.parquet,"{'xyz:GOOGL': 0.73, 'xyz:META': -1.71, 'xyz:MU': -2.54, 'xyz:NVDA': 2.83, 'xyz:SNDK': 0.09}",3.0,,124,-0.0398940535940298,-1.715444304543283,0.8746039605544762,False,False,False,True,False,1
stocks,A,"A:agent_rule_consensus(max_hold_bars=32, require_trend_tf=True, rsi_hi=70, rsi_lo=30, score_threshold=2, sl_atr=2.0, tf_trend=15m, tp_atr=4.0)",base,4.4,18.0,75,41.0,-10.39140545011,-0.1385520726681333,0.7433478639819645,0.48,43,26.0,-3.733589003888823,-0.0868276512532284,-0.0868276512532284,0.7752705946216791,0.5116279069767442,"[-0.32463467689147163, 0.1406997506207035]",0.773,-5.663119051944466,-6.129557974449566,1,3,3.0,-0.8193407156881518,-2.9142482882006715,25.0,18.0,0.164786107329324,6.526587808453831,203.4761326492248,89.55459555744203,86.19604405010145,True,2026-06-12 14:07:36.162706+00:00,0.1508739650413983,11.411757819671251,A_agent_rule_consensus_75944015_base.parquet,"{'xyz:GOOGL': 2.63, 'xyz:META': -2.92, 'xyz:MU': -4.05, 'xyz:NVDA': 2.42, 'xyz:SNDK': -1.81}",2.0,,125,-0.1216339874953495,-5.230261462300028,0.6908345615708607,False,False,False,True,False,1
stocks,A,"A:agent_rule_consensus(max_hold_bars=32, require_trend_tf=True, rsi_hi=70, rsi_lo=30, score_threshold=2, sl_atr=1.5, tf_trend=1h, tp_atr=3.0)",base,5.3,25.0,90,41.0,-16.767838255347616,-0.1863093139483068,0.6979182320787015,0.4222222222222222,47,26.0,-5.671087908822623,-0.1206614448685664,-0.1206614448685664,0.6972198774715915,0.425531914893617,"[-0.3143815750990322, 0.09767768568691046]",0.871,-7.610456535493755,-7.80409918694909,1,3,3.0,-0.4302173591988623,-5.240870549623759,24.0,23.0,0.1696458697189854,10.205247429379597,183.79351782482271,92.80037756836168,78.08640956981208,True,2026-06-09 14:11:07.623353+00:00,0.1498517837064295,10.08761699529407,A_agent_rule_consensus_58016675_base.parquet,"{'xyz:GOOGL': -0.06, 'xyz:META': -3.91, 'xyz:MU': -3.15, 'xyz:NVDA': 1.1, 'xyz:SNDK': 0.34}",2.0,,126,-0.144810322324648,-6.806085149258459,0.6422699195400595,False,False,False,True,False,1
stocks,A,"A:agent_rule_consensus(max_hold_bars=32, require_trend_tf=True, rsi_hi=70, rsi_lo=30, score_threshold=2, sl_atr=1.5, tf_trend=15m, tp_atr=3.0)",base,4.4,26.0,87,41.0,-13.032538278105836,-0.1497992905529406,0.7461524516693759,0.4137931034482758,46,26.0,-8.683331647159013,-0.1887680792860655,-0.1887680792860655,0.6092416797613294,0.391304347826087,"[-0.43847020134364306, 0.06848583534946226]",0.918,-10.837291546490851,-11.030934197946188,0,3,3.0,-4.6482844003956645,-4.03504724676335,25.0,21.0,0.1874153325922311,10.365129659836796,186.8931317307971,90.02045954497015,78.80946580871742,True,2026-06-09 14:52:49.413104+00:00,0.1487273842379638,11.17153452689078,A_agent_rule_consensus_28961872_base.parquet,"{'xyz:GOOGL': 1.95, 'xyz:META': -6.12, 'xyz:MU': -5.92, 'xyz:NVDA': 0.92, 'xyz:SNDK': 0.5}",3.0,,127,-0.2162684316922433,-9.948347857843196,0.5580938890034824,False,False,False,True,False,1
stocks,A,"A:agent_rule_consensus(max_hold_bars=32, require_trend_tf=True, rsi_hi=70, rsi_lo=30, score_threshold=3, sl_atr=2.0, tf_trend=1h, tp_atr=4.0)",base,5.4,7.0,57,40.0,-6.081351207239123,-0.1066903720568267,0.7874368002258867,0.4912280701754385,34,25.0,4.880222732983349,0.1435359627348044,0.1435359627348044,1.5853835530817662,0.5294117647058824,"[-0.07743252756022091, 0.41809922328589916]",0.115,2.404137694544264,2.518112672077975,2,3,3.0,7.9400665833817055,-3.0598438503983583,20.0,14.0,0.1300665527317077,3.60544405394768,231.39151089362744,91.74443617731605,98.62149052888326,True,2026-07-02 15:52:31.365955+00:00,0.1306347746090156,10.377583357189962,A_agent_rule_consensus_31941295_base.parquet,"{'xyz:GOOGL': 3.68, 'xyz:META': -1.53, 'xyz:MU': 0.26, 'xyz:NVDA': 3.04, 'xyz:SNDK': -0.57}",3.0,,128,0.1001520609195148,3.405170071263504,1.3930903298179371,True,True,True,True,True,5
stocks,A,"A:agent_rule_consensus(max_hold_bars=32, require_trend_tf=True, rsi_hi=70, rsi_lo=30, score_threshold=3, sl_atr=2.0, tf_trend=15m, tp_atr=4.0)",base,4.3,10.0,66,41.0,-13.772279618128644,-0.2086709033049794,0.6169090053854045,0.3787878787878788,39,26.0,4.942046494766918,0.1267191408914594,0.1267191408914594,1.446869946682931,0.5641025641025641,"[-0.09275244264868776, 0.3770996569569766]",0.146,2.6647396618569728,2.778714639390684,2,3,3.0,4.527067142520317,0.4149793522465999,23.0,16.0,0.1162502304959624,2.9702142141061563,218.28858766239316,90.75161023364475,90.9923858797773,True,2026-06-11 14:52:36.763841+00:00,0.1441275682306041,10.70837320087061,A_agent_rule_consensus_3263002_base.parquet,"{'xyz:GOOGL': 5.02, 'xyz:META': -0.51, 'xyz:MU': -1.67, 'xyz:NVDA': 2.62, 'xyz:SNDK': -0.52}",2.0,,129,0.0870321917524274,3.394255478344672,1.3018733057976817,True,True,True,True,True,5
stocks,A,"A:agent_rule_consensus(max_hold_bars=32, require_trend_tf=True, rsi_hi=70, rsi_lo=30, score_threshold=3, sl_atr=1.5, tf_trend=1h, tp_atr=3.0)",base,5.3,13.0,64,40.0,-0.5954031006944636,-0.0093031734483509,0.9828132411481766,0.515625,38,25.0,1.674764154850696,0.0440727409171235,0.0440727409171235,1.1166881612503492,0.5263157894736842,"[-0.19632859089909915, 0.28872272159347334]",0.332,-0.4115981046168744,-0.2487767081401442,2,3,3.0,5.827864569257031,-4.153100414406334,22.0,16.0,0.1545215600199818,4.032489220010997,192.91788317456135,91.14472002536851,100.86166619437232,True,2026-06-26 18:07:29.078379+00:00,0.1264438311356434,10.730932251971764,A_agent_rule_consensus_40745193_base.parquet,"{'xyz:GOOGL': 4.51, 'xyz:META': -1.84, 'xyz:MU': 0.51, 'xyz:NVDA': -0.83, 'xyz:SNDK': -0.67}",2.0,,130,-0.000978480994955,-0.037182277808291,0.9974232055045484,False,False,True,True,False,2
stocks,A,"A:agent_rule_consensus(max_hold_bars=32, require_trend_tf=True, rsi_hi=70, rsi_lo=30, score_threshold=3, sl_atr=1.5, tf_trend=15m, tp_atr=3.0)",base,4.5,17.0,69,41.0,-6.965024170172451,-0.1009423792778616,0.8222858373215326,0.463768115942029,44,26.0,2.3147100059991765,0.0526070455908903,0.0526070455908903,1.1499027814399458,0.5,"[-0.16267538940415285, 0.3178736804519624]",0.327,0.3498497083974379,0.4265772479101748,1,3,3.0,3.682427161295766,-1.36771715529659,24.0,20.0,0.1432032384316436,3.611960723242415,188.4672906810606,92.11121617225892,95.13199097604276,True,2026-06-09 19:29:29.751676+00:00,0.1411632423591945,10.373531067455602,A_agent_rule_consensus_6313921_base.parquet,"{'xyz:GOOGL': 2.3, 'xyz:META': -1.21, 'xyz:MU': 1.37, 'xyz:NVDA': -1.14, 'xyz:SNDK': 1.0}",3.0,,131,0.0112976391419744,0.4970961222468766,1.031605321463573,False,True,False,True,True,3
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=15m)",base,1.0,0.0,17,13.0,0.4772389572461755,0.0280728798380103,1.072202330913617,0.5294117647058824,7,6.0,0.0983822052067924,0.0140546007438274,0.0140546007438274,1.047318037099251,0.5714285714285714,"[-0.4814925768392693, 0.5625366984525185]",0.469,-0.8530072598258492,-0.8530072598258492,1,2,2.0,1.6304737012644226,-1.5320914960576302,4.0,3.0,0.3167704183184064,1.0808264352309134,199.28571428571428,100.57562116245296,100.57562116245296,False,,0.0829436377061284,5.0254858254197785,F1_ma_trend_14202865_base.parquet,"{'BTC': -1.13, 'ETH': 1.23}",1.0,,140,-0.0109385946586712,-0.0765701626106984,0.9633808222078324,False,False,False,False,False,0
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=15m)",base,1.2,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,141,,0.0,,False,False,False,False,False,0
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=False, slow=80, tf=15m)",base,0.8,0.0,7,6.0,-3.1375270630308965,-0.4482181518615566,0.3214876758378076,0.2857142857142857,7,6.0,0.5046134191692865,0.072087631309898,0.072087631309898,1.231108996242776,0.4285714285714285,"[-0.44681221561528867, 0.42352142708514845]",0.375,-1.2110854433313616,-0.3072057192490763,1,2,2.0,1.6817705026990402,-1.1771570835297536,4.0,3.0,0.2422235764276827,1.1752007785802416,195.0,97.3670863561384,97.3670863561384,False,,0.0423332512921486,3.8214208221350816,F1_ma_trend_1234827_base.parquet,"{'BTC': -1.2, 'ETH': 1.7}",1.0,,142,0.046093263307679,0.3226528431537534,1.1459094497300846,False,True,False,False,False,1
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=15m)",base,0.8,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,143,,0.0,,False,False,False,False,False,0
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=False, tf=15m)",base,1.0,0.0,40,18.0,-10.901563704657876,-0.2725390926164469,0.4132254561074734,0.425,18,10.0,-2.062615540385773,-0.114589752243654,-0.114589752243654,0.6921706882136189,0.5555555555555556,"[-0.4166051159448143, 0.22560554665071195]",0.753,-4.184331759541818,-3.693311117119621,0,2,1.0,-2.394854137567845,0.3322385971820711,9.0,9.0,0.4969410068407141,4.846954521838687,74.16666666666667,89.69691704334626,87.03582075495638,True,2026-06-03 16:00:00+00:00,0.0642382476002953,10.30308295665374,F2_bb_mr_58089639_base.parquet,"{'BTC': -1.42, 'ETH': -0.64}",0.0,,144,-0.1443316815725215,-2.597970268305388,0.6134150768078039,False,False,False,False,False,0
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=True, tf=15m)",base,1.0,0.0,14,9.0,-1.4534626589585615,-0.1038187613541829,0.67604864802227,0.5,5,3.0,0.0417710529460269,0.0083542105892053,0.0083542105892053,1.041860472072975,0.8,,,-0.4516036636394667,-0.4516036636394667,1,2,1.0,-0.8459141365234193,0.8876851894694462,2.0,3.0,0.6379991662638843,0.9978638767667974,48.0,98.5883083939875,98.5883083939875,False,,0.0157519074575436,3.545167518689368,F2_bb_mr_41233371_base.parquet,"{'BTC': -0.11, 'ETH': 0.15}",1.0,,145,-0.0229171999674418,-0.1145859998372089,0.8851108399357426,False,False,False,False,False,0
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=False, tf=15m)",base,1.0,0.0,21,14.0,-3.289502693091373,-0.1566429853853034,0.6386506606155021,0.5238095238095238,8,6.0,-3.9098372504329655,-0.4887296563041207,-0.4887296563041207,0.0744610698990237,0.375,"[-0.9014600805207424, -0.05264593148901225]",0.99,-4.185164536331203,-4.185164536331203,0,2,1.0,-1.6891453133298988,-2.2206919371030662,4.0,4.0,3.1880791503300485,3.909837250432965,69.375,92.80066005647568,92.80066005647568,False,,0.0347034211174009,7.243350621626604,F2_bb_mr_62797169_base.parquet,"{'BTC': -1.69, 'ETH': -2.22}",0.0,,146,-0.496811246023724,-3.974489968189793,0.0651549709864382,False,False,False,False,False,0
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=True, tf=15m)",base,0.9,0.0,6,4.0,-0.3731010894173426,-0.0621835149028904,0.8211646697433345,0.5,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,99.62689891058268,99.62689891058268,False,,0.0059069652965788,2.086282888743881,F2_bb_mr_91805289_base.parquet,,,,147,,0.0,,False,False,False,False,False,0
crypto15,F3,"F3:vol_comp_bo(pct=0.1, tf=15m, trail_atr=2.0)",base,1.0,0.0,5,5.0,2.9404645452649643,0.5880929090529928,4.359225221968749,0.6,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,102.94046454526496,102.94046454526496,False,,0.0130445483632783,0.6202193373978986,F3_vol_comp_bo_78810186_base.parquet,,,,148,,0.0,,False,False,False,False,False,0
crypto15,F3,"F3:vol_comp_bo(pct=0.2, tf=15m, trail_atr=2.0)",base,1.0,0.0,6,6.0,2.960114663497947,0.4933524439163245,4.381673774490559,0.6666666666666666,2,1.0,-1.5348586910056303,-0.7674293455028152,-0.7674293455028152,0.0,0.0,,,-0.7676219804499493,0.0,0,2,1.0,-0.7676219804499494,-0.767236710555681,1.0,1.0,,1.5348586910056303,52.5,101.42525597249232,101.42525597249232,False,,0.0191976372138813,1.534858691005624,F3_vol_comp_bo_30220280_base.parquet,{'BTC': -1.53},0.0,,149,-0.7790104784771386,-1.5580209569542771,0.0,False,False,False,False,False,0
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",base,0.9,0.0,34,18.0,-9.306347489289228,-0.2737161026261537,0.5621874342849343,0.2647058823529412,16,10.0,3.3784825059620003,0.211155156622625,0.211155156622625,1.4092294047438023,0.375,"[-0.42336447488546725, 1.3093272240161318]",0.292,-0.3496410706877384,-0.3496410706877384,1,2,2.0,2.519381568761632,0.8591009372003686,8.0,8.0,0.197502433455966,3.2687871563172406,167.8125,92.3609689680342,94.0721350166728,True,2026-06-16 15:45:00+00:00,0.1171548117154811,10.71369104295519,F4_channel_bo_5598738_base.parquet,"{'BTC': 2.28, 'ETH': 1.1}",2.0,,150,0.1539796748839632,2.463674798143411,1.2969905415282008,True,True,False,False,False,2
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=15m)",base,1.0,0.0,27,18.0,-8.111311072825838,-0.3004189286231792,0.5590961363890573,0.2962962962962963,12,8.0,4.623022764021369,0.3852518970017807,0.3852518970017807,2.1234780690592427,0.5833333333333334,"[-0.16396658805125916, 1.2966380070453218]",0.111,0.8948991873716299,0.8948991873716299,1,2,1.0,2.078609095934284,2.544413668087086,6.0,6.0,0.1660056574733458,2.12253703757094,208.75,91.5555055244014,96.51171169119549,True,2026-06-17 18:15:00+00:00,0.1033718926901304,10.555357181621474,F4_channel_bo_91429361_base.parquet,"{'BTC': 2.01, 'ETH': 2.61}",2.0,,151,0.3317613548170299,3.981136257804359,1.9654875433622976,True,True,False,False,True,3
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=1h)",base,0.9,0.0,3,2.0,-0.9264882241355084,-0.3088294080451694,0.313978474682958,0.3333333333333333,4,3.0,-0.2520325392041915,-0.0630081348010478,-0.0630081348010478,0.6208921594647431,0.5,,,-0.582320437079581,-0.582320437079581,0,2,1.0,0.3305767154153682,-0.5826092546195597,3.0,1.0,0.4762838307906489,0.5826092546195597,180.0,98.82147923666032,98.82147923666032,False,,0.0199360078759537,1.5090974787550664,F1_ma_trend_2622997_base.parquet,"{'BTC': -0.58, 'ETH': 0.33}",1.0,,152,-0.0705067809743241,-0.2820271238972965,0.5758896354741599,False,False,False,False,False,0
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",base,0.9,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,153,,0.0,,False,False,False,False,False,0
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=False, slow=80, tf=1h)",base,0.9,0.0,3,2.0,-0.8814451663148032,-0.2938150554382677,0.3248116895029278,0.3333333333333333,1,1.0,-0.1681789551518304,-0.1681789551518304,-0.1681789551518304,0.0,0.0,,,0.0,0.0,0,2,1.0,-0.1681789551518304,0.0,1.0,0.0,,0.1681789551518304,180.0,98.95037587853336,98.95037587853336,False,,0.0120600541471818,1.0496241214666355,F1_ma_trend_56979913_base.parquet,{'ETH': -0.17},0.0,,154,-0.1744137692291794,-0.1744137692291794,0.0,False,False,False,False,False,0
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",base,0.8,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,155,,0.0,,False,False,False,False,False,0
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=False, tf=1h)",base,1.1,0.0,14,12.0,-2.2008665980701507,-0.1572047570050107,0.4724401668601917,0.4285714285714285,7,7.0,1.3882244754993835,0.1983177822141976,0.1983177822141976,3.005104914500694,0.4285714285714285,"[-0.1553488714429681, 0.6185999365177535]",0.175,0.1181806711135755,0.1181806711135755,1,2,1.0,0.0973299490702847,1.2908945264290983,3.0,4.0,0.2254685734061665,0.5779378631029884,165.0,99.18735787742926,99.18735787742926,False,,0.0484863401427516,3.342595026731672,F2_bb_mr_31875067_base.parquet,"{'BTC': 0.12, 'ETH': 1.27}",2.0,,156,0.176475977054927,1.2353318393844894,2.71167113836916,True,True,False,False,True,3
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=True, tf=1h)",base,1.0,0.0,4,4.0,0.0431004440350048,0.0107751110087512,1.1993666170863284,0.75,2,2.0,0.6841131039389096,0.3420565519694548,0.3420565519694548,inf,1.0,,,0.1144071934872674,0.1144071934872674,1,2,1.0,0.5697059104516421,0.1144071934872674,1.0,1.0,0.1691463376375023,-0.0,45.0,100.72721354797392,100.72721354797392,False,,0.0091065714988924,0.2161868655088881,F2_bb_mr_49127123_base.parquet,"{'BTC': 0.11, 'ETH': 0.57}",2.0,,157,0.3212357742086196,0.6424715484172392,inf,True,True,False,False,True,3
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=False, tf=1h)",base,1.1,0.0,12,11.0,-2.815544726622421,-0.2346287272185351,0.4932329460479953,0.3333333333333333,5,5.0,0.3616624649792536,0.0723324929958507,0.0723324929958507,1.9323292411083424,0.4,"[-0.17240749079720416, 0.4082031434671592]",0.338,-0.3344560692373102,-0.3344560692373102,1,2,1.0,0.7495752848639045,-0.3879128198846508,2.0,3.0,0.426744005272211,0.3879128198846508,123.0,97.54611773835684,97.54611773835684,False,,0.0334728033472803,4.126001971572663,F2_bb_mr_20974738_base.parquet,"{'BTC': 0.66, 'ETH': -0.3}",1.0,,158,0.0585415363512403,0.2927076817562015,1.703698849215247,True,True,False,False,False,2
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=True, tf=1h)",base,0.9,0.0,4,4.0,-0.5814649773618396,-0.1453662443404599,0.4178964117666942,0.75,2,2.0,0.2940802467488128,0.1470401233744064,0.1470401233744064,2.066955242113741,0.5,,,-0.2756256637028292,-0.2756256637028292,1,2,1.0,0.5697059104516421,-0.2756256637028292,1.0,1.0,0.2103975289336082,0.2756256637028292,67.5,99.71261526938696,99.71261526938696,False,,0.0068914595126753,1.15172020165636,F2_bb_mr_61401828_base.parquet,{'ETH': 0.29},1.0,,159,0.1302875991990447,0.2605751983980894,1.9279244884341944,True,True,False,False,False,2
crypto15,F3,"F3:vol_comp_bo(pct=0.1, tf=1h, trail_atr=2.0)",base,0.9,0.0,3,3.0,-0.0362917548615487,-0.0120972516205162,0.9415168044189864,0.3333333333333333,2,2.0,1.6468429701116492,0.8234214850558246,0.8234214850558246,inf,1.0,,,0.182920099699448,0.182920099699448,1,2,1.0,0.1829200996994481,1.4639228704122011,1.0,1.0,0.0548763868778284,-0.0,330.0,101.6105512152501,101.6105512152501,False,,0.0236278611863155,0.620550134119739,F3_vol_comp_bo_18581872_base.parquet,{'BTC': 1.65},1.0,,160,0.8034965291559963,1.606993058311993,inf,True,True,False,False,True,3
crypto15,F3,"F3:vol_comp_bo(pct=0.2, tf=1h, trail_atr=2.0)",base,0.9,0.0,4,4.0,-0.0912335868377384,-0.0228083967094346,0.8649375693318279,0.25,2,2.0,1.6468429701116492,0.8234214850558246,0.8234214850558246,inf,1.0,,,0.182920099699448,0.182920099699448,1,2,1.0,0.1829200996994481,1.4639228704122011,1.0,1.0,0.0548763868778284,-0.0,330.0,101.5556093832739,101.5556093832739,False,,0.0265813438346049,0.6754919660959331,F3_vol_comp_bo_97149662_base.parquet,{'BTC': 1.65},1.0,,161,0.8034965291559963,1.606993058311993,inf,True,True,False,False,True,3
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",base,1.0,0.0,17,16.0,-0.6819143638866025,-0.0401126096403883,0.865053796514607,0.4705882352941176,9,8.0,-0.3114455160317569,-0.0346050573368618,-0.0346050573368618,0.906048530661117,0.3333333333333333,"[-0.5234172101576279, 0.7382449148059209]",0.552,-2.7903549099297504,-2.7903549099297504,0,2,1.0,-0.7291623856236461,0.4177168695918891,5.0,4.0,0.2510234851610948,1.981788908052288,220.0,99.00664012008164,99.00664012008164,False,,0.1033718926901304,3.197128390554724,F4_channel_bo_69340594_base.parquet,"{'BTC': -0.42, 'ETH': 0.11}",1.0,,162,-0.0544842507269544,-0.4903582565425896,0.8531966971893262,False,False,False,False,False,0
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",base,1.0,0.0,12,12.0,1.5892249295878318,0.132435410798986,1.6214844367181032,0.5833333333333334,7,7.0,-0.4294666458905585,-0.0613523779843655,-0.0613523779843655,0.867706341629305,0.2857142857142857,"[-0.748825097180151, 0.8749112790997553]",0.575,-2.908376039788552,-2.908376039788552,0,2,1.0,-0.9158319733219672,0.4863653274314088,4.0,3.0,0.2290550692592077,1.913140450212768,214.28571428571428,101.15975828369729,101.15975828369729,False,,0.0775289195175978,2.990456466389801,F4_channel_bo_36427083_base.parquet,"{'BTC': -0.35, 'ETH': -0.08}",0.0,,163,-0.0833452832973697,-0.5834169830815881,0.8212360584870406,False,False,False,False,False,0
